id,linguagem,dificuldade,titulo,descricao,objetivo,palavra_chave,xp_recompensa,tempo_limite_segundos,dica
PYDDI26,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,134,120,Pesquise como utilizar while corretamente.
PYDDI27,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,222,30,Pesquise como utilizar dicionario corretamente.
PYDDI28,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,441,30,Pesquise como utilizar print corretamente.
PYDDI29,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,63,30,Pesquise como utilizar dicionario corretamente.
PYDDI30,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,464,30,Pesquise como utilizar dicionario corretamente.
PYDDI31,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,215,60,Pesquise como utilizar print corretamente.
PYDDI32,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,430,30,Pesquise como utilizar dicionario corretamente.
PYDDI33,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,402,60,Pesquise como utilizar print corretamente.
PYDDI34,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,462,30,Pesquise como utilizar while corretamente.
PYDDI35,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,451,120,Pesquise como utilizar while corretamente.
PYDDI36,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,453,30,Pesquise como utilizar print corretamente.
PYDDI37,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,126,120,Pesquise como utilizar funcao corretamente.
PYDDI38,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,244,30,Pesquise como utilizar for corretamente.
PYDDI39,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,308,120,Pesquise como utilizar dicionario corretamente.
PYDDI40,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,199,120,Pesquise como utilizar dicionario corretamente.
PYDDI41,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,93,60,Pesquise como utilizar if corretamente.
PYDDI42,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,392,300,Pesquise como utilizar lista corretamente.
PYDDI43,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,301,30,Pesquise como utilizar for corretamente.
PYDDI44,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,139,120,Pesquise como utilizar if corretamente.
PYDDI45,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,368,30,Pesquise como utilizar lista corretamente.
PYDDI46,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,244,300,Pesquise como utilizar for corretamente.
PYDDI47,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,309,300,Pesquise como utilizar print corretamente.
PYDDI48,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,63,30,Pesquise como utilizar while corretamente.
PYDDI49,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,75,30,Pesquise como utilizar lista corretamente.
PYDDI50,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,183,60,Pesquise como utilizar funcao corretamente.
PYDDI51,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,226,120,Pesquise como utilizar while corretamente.
PYDDI52,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,235,120,Pesquise como utilizar print corretamente.
PYDDI53,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,126,300,Pesquise como utilizar lista corretamente.
PYDDI54,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,338,30,Pesquise como utilizar while corretamente.
PYDDI55,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,261,60,Pesquise como utilizar if corretamente.
PYDDI56,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,187,60,Pesquise como utilizar dicionario corretamente.
PYDDI57,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,239,30,Pesquise como utilizar for corretamente.
PYDDI58,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,208,60,Pesquise como utilizar for corretamente.
PYDDI59,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,345,300,Pesquise como utilizar dicionario corretamente.
PYDDI60,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,71,30,Pesquise como utilizar funcao corretamente.
PYDDI61,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,290,30,Pesquise como utilizar funcao corretamente.
PYDDI62,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,156,60,Pesquise como utilizar while corretamente.
PYDDI63,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,358,300,Pesquise como utilizar while corretamente.
PYDDI64,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,231,30,Pesquise como utilizar lista corretamente.
PYDDI65,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,369,60,Pesquise como utilizar dicionario corretamente.
PYDDI66,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,83,30,Pesquise como utilizar if corretamente.
PYDDI67,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,460,30,Pesquise como utilizar for corretamente.
PYDDI68,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,493,300,Pesquise como utilizar print corretamente.
PYDDI69,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,477,30,Pesquise como utilizar for corretamente.
PYDDI70,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,320,30,Pesquise como utilizar lista corretamente.
PYDDI71,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,370,120,Pesquise como utilizar for corretamente.
PYDDI72,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,379,60,Pesquise como utilizar dicionario corretamente.
PYDDI73,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,292,300,Pesquise como utilizar lista corretamente.
PYDDI74,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,314,60,Pesquise como utilizar if corretamente.
PYDDI75,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,417,60,Pesquise como utilizar while corretamente.
PYDDI76,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,381,30,Pesquise como utilizar lista corretamente.
PYDDI77,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,187,60,Pesquise como utilizar while corretamente.
PYDDI78,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,394,30,Pesquise como utilizar if corretamente.
PYDDI79,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,406,300,Pesquise como utilizar if corretamente.
PYDDI80,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,397,120,Pesquise como utilizar lista corretamente.
PYDDI81,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,137,120,Pesquise como utilizar funcao corretamente.
PYDDI82,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,202,60,Pesquise como utilizar while corretamente.
PYDDI83,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,174,300,Pesquise como utilizar print corretamente.
PYDDI84,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,417,60,Pesquise como utilizar dicionario corretamente.
PYDDI85,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,419,300,Pesquise como utilizar for corretamente.
PYDDI86,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,103,120,Pesquise como utilizar if corretamente.
PYDDI87,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,178,30,Pesquise como utilizar dicionario corretamente.
PYDDI88,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,497,30,Pesquise como utilizar while corretamente.
PYDDI89,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,249,120,Pesquise como utilizar dicionario corretamente.
PYDDI90,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,249,60,Pesquise como utilizar funcao corretamente.
PYDDI91,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,434,120,Pesquise como utilizar for corretamente.
PYDDI92,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,198,30,Pesquise como utilizar dicionario corretamente.
PYDDI93,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,256,60,Pesquise como utilizar if corretamente.
PYDDI94,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,395,120,Pesquise como utilizar funcao corretamente.
PYDDI95,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,328,60,Pesquise como utilizar for corretamente.
PYDDI96,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,148,30,Pesquise como utilizar for corretamente.
PYDDI97,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,93,300,Pesquise como utilizar funcao corretamente.
PYDDI98,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'while' em Python.,Demonstrar uso de while,while,207,300,Pesquise como utilizar while corretamente.
PYDDI99,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,193,120,Pesquise como utilizar dicionario corretamente.
PYDDI100,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,344,30,Pesquise como utilizar lista corretamente.
PYDDI101,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,165,30,Pesquise como utilizar dicionario corretamente.
PYDDI102,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'for' em Python.,Demonstrar uso de for,for,173,60,Pesquise como utilizar for corretamente.
PYDDI103,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,191,120,Pesquise como utilizar dicionario corretamente.
PYDDI104,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,118,300,Pesquise como utilizar funcao corretamente.
PYDDI105,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,475,30,Pesquise como utilizar lista corretamente.
PYDDI106,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'funcao' em Python.,Demonstrar uso de funcao,funcao,402,120,Pesquise como utilizar funcao corretamente.
PYDDI107,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'print' em Python.,Demonstrar uso de print,print,198,30,Pesquise como utilizar print corretamente.
PYDDI108,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,199,60,Pesquise como utilizar dicionario corretamente.
PYDDI109,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,160,60,Pesquise como utilizar if corretamente.
PYDDI110,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'dicionario' em Python.,Demonstrar uso de dicionario,dicionario,471,120,Pesquise como utilizar dicionario corretamente.
PYDDI111,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'if' em Python.,Demonstrar uso de if,if,474,120,Pesquise como utilizar if corretamente.
PYDDI112,Python,Dificil,Desafio Dificil de Python,Crie um exemplo utilizando 'lista' em Python.,Demonstrar uso de lista,lista,211,30,Pesquise como utilizar lista corretamente.
